,main,sentiment,author_gender,keywords
2755204,"@kanyewest c'est un vrai, il est abonné à une seule personne et cette personne, c'est ca femme!",NEUTRAL,UNKNOWN,[['seul']]
2960940,"@jsarda66 je regarde d'un seul œil je suis plus sur le match de man united , heureux de voir un club suisse en 8è",NEUTRAL,UNKNOWN,[['seul']]
3831979,les menace 2.0 jsp s'est sensé faire peur a qui mdr mais pas a moi en tt cas,NEUTRAL,UNKNOWN,[['peur']]
2941926,"la douleur extrême (oui c'est chelou) question bissextile: quelle est votre plus grande peur ? (les beurettes j'accepte pas ""grand frere"" et ""la pluie"" en réponse)",NEUTRAL,UNKNOWN,[['peur']]
3884181,complètement détaché j'm'écoute raconter des histoires le monde peut bien m'attendre même si j'suis tout seul à y croire ♬,POSITIVE,UNKNOWN,[['seul']]
1240065,j'vais me faire trop chier toute seule aujourd'hui,NEUTRAL,FEMALE,[['seul']]
1640141,mdr on a pas peur,NEUTRAL,UNKNOWN,[['peur']]
81802,"depuis mon nouveau logement ! merde, je stresse pour la rentrée demain..",NEUTRAL,FEMALE,[['stress']]
3784049,qd jecoute la mala de gradur et sopra mon corp bouge tout seul tlm sa ambiance,NEUTRAL,MALE,[['seul']]
2713910,je suis seul sur un ts a dessiner @adrigogo00 s est très la joie,NEUTRAL,UNKNOWN,[['seul']]
3694429,"@t0mx05 je me suis trouvé intrigué par l'ensemble et par l'édition ! j'avais seulement pu juger l'extrait, en réalité !",NEUTRAL,UNKNOWN,[['seul']]
3535636,c'est incroyable comme mon fil d'actualité parle uniquement d'une seule chose : la pgw.,NEUTRAL,UNKNOWN,[['seul']]
2271610,@nabilla @marieluce63 c est moi qui lui est donné une frite !une seule! promis!,NEUTRAL,MALE,[['seul']]
411286,@pier2kan il a le droit d'être homo et il n'est pas le seul @bbr_2017 @corsomaltais @regiscorbel,NEUTRAL,UNKNOWN,[['seul']]
3049477,"@rdblogueur @passyleparrain il a peur de prendre l'avion la journée, il y aurait un drone qui serait mis sur sa suite pour le dévier vers...",NEUTRAL,UNKNOWN,[['peur']]
1575696,"en fait je me plains d'être seul parfois, mais je fuis les contacts humains en permanence.",NEUTRAL,UNKNOWN,[['seul']]
2328630,"voilà. c'est ça la glossophobie. c'est pas ""10mn de présentation"". c'est des mois d'appréhension. une semaine de stress intense.",NEUTRAL,UNKNOWN,[['stress']]
2459282,ah il y a un gars de mon gymnase dans le bus...ça veut dire que je suis pas là seule à être en retard,NEUTRAL,FEMALE,[['seul']]
731181,jcrois que je suis la seule qui a hâte de la rentrée,NEUTRAL,UNKNOWN,[['seul']]
2071285,@cdanslairf5 est-ce que le pape va aider des réfugiés catholiques aussi ? ou seuls des non-catholiques ? @npommeret @france5tv,NEUTRAL,MALE,[['seul']]
2983520,update : il a aussi peur de quand je fais des abdos,NEUTRAL,UNKNOWN,[['peur']]
242075,j'préfère être seul que mal accompagné,NEUTRAL,MALE,[['seul']]
3107038,@ga_eelle ça va bien dans les fours à gaz ? j'ai pas patissé depuis deux mois et demi j'ai tellement peur d'être déçue :(,NEGATIVE,UNKNOWN,[['peur']]
563790,"""jvoulais acheter une galette des rois mais j'allais pas la manger toute seule, ou te rendre malade"" maman aussi saoulée que moi",NEUTRAL,FEMALE,[['seul']]
3525734,seuls 6% des gens font le métier dont ils rêvaient enfant,NEUTRAL,UNKNOWN,[['seul']]
792808,"@augustin_im @jpmass72 @ntukabisa @joel4congo a vrai dire, tous ont accepté de faire ce voyage dans le seul but.rester au pouvoir pour nuire",NEUTRAL,UNKNOWN,[['seul']]
2689772,il se re retourne et me lache un pardon digne d'un blanc qui avait peur de se faire butter,NEUTRAL,UNKNOWN,[['peur']]
3578356,le seul truc de + que les pc qui sont pas d'apple c'est la qualite de l'ecran,NEUTRAL,UNKNOWN,[['seul']]
2705208,meuble d'examen final presque fini. juste à le teinter au pistolet. je suis content. c'était tellement le stress ^^  ,NEUTRAL,UNKNOWN,[['stress']]
2767760,je fais ça par automatisme et du coup bah... j'ai bientôt fini la carafe d'eau toute seule.,NEUTRAL,FEMALE,[['seul']]
1618599,fait seulement tu vas voir,NEUTRAL,FEMALE,[['seul']]
3460085,j'ai tlmt peur de me faire arracher les dents omd,NEUTRAL,UNKNOWN,[['peur']]
3077853,"dormir seule dans ma nouvelle maison, c'est le paradis ! que mes parents prennent le temps pour venir",NEUTRAL,MALE,[['seul']]
2352662,"je sens qu'il va être difficile d'entrer dans l'eau de la piscine, elle est seulement à 32 degrés.",NEUTRAL,MALE,[['seul']]
3820315,@cobainblood @marie_dvrns @_lalyonnaise @laegrz @clara__fiicx ça fait du bien de pas se sentir seul ahah,NEUTRAL,UNKNOWN,[['seul']]
3833488,"@kkeita25 pas du tout, c'est seulement que je ne te connais pas et tu viens me taper la discute, je vois pas pourquoi je devrais te parler !",NEUTRAL,UNKNOWN,[['seul']]
2327937,je stresse tellement pour les exa que depuis hier j'arrête pas de manger,NEUTRAL,MALE,[['stress']]
241219,mais putain la seule musique du hip hop que je voulais je la trouve pas,NEUTRAL,UNKNOWN,[['seul']]
471707,"dans le sens ou j'ai peur que ça devienne une usine à gaz, je prendrais l'option 1, mais après c'est le fait qu'ils soient ""isolés"" qui est",NEUTRAL,MALE,[['peur']]
2241556,@psychotrip_ le fn c'est le chien de garde du système. très pratique pour faire peur. mais pour autant ils ne souhaitent pas les voir 1/2,NEUTRAL,MALE,[['peur']]
2755362,"@polline_guerin @realdeamz @mrelsi oh, mon, dieu. seuls les behavioristes simplifiaient la psychologie animale à celle des humains",NEUTRAL,MALE,[['seul']]
659619,j'aime une vidéo @youtube de @siphano - j'ai eu la peur de ma vie !!!,NEUTRAL,UNKNOWN,[['peur']]
805982,si seulement j'ai reçu 5ct pour chaque fois qu'on m'a demandé aujourd'hui si je serais au shannon demain soir....,NEUTRAL,FEMALE,[['seul']]
748840,apple est tellement innovant ces dernières années que la seule interrogation c'est de savoir qu'elle va être la nouvelle couleur dispo,NEUTRAL,UNKNOWN,[['seul']]
556653,@mouloudachour doit ralentir ses interviews chocs. je n'suis plus la cadence et ça me met en stress piment #tropdequalitéentroppeudetemps,NEUTRAL,UNKNOWN,[['stress']]
1208341,@cxmos je sais pas ça doit être le seul vêtement que j'ai gardé de cette époque,NEUTRAL,UNKNOWN,[['seul']]
46432,les meufs pas confiantes la....ya un seul gars qui me plaît ici et il est celib donc passez..... lt,NEUTRAL,UNKNOWN,[['seul']]
1698738,tu sais que tu fais du hockey subaquatique quand : - tes oreilles sont la seule chose qui peut te pousser à aller voir le médecin.,NEUTRAL,FEMALE,[['seul']]
1745356,"pierre a vu des tables voler et des gens sauter par-dessus des banquettes: ""c'est la preuve que tout le monde a peur""",NEUTRAL,UNKNOWN,[['peur']]
3670587,j'aime bcp ma bannière même s'il fait peur il reste le plus bg,NEUTRAL,UNKNOWN,[['peur']]
2819963,@lordmick_mf @mfjunie_june ta heu que mon retour et pouff. sa c'est du retour. a moi seule :d,POSITIVE,UNKNOWN,[['seul']]
3169628,ma besta ne me laisse jamais seule,NEUTRAL,UNKNOWN,[['seul']]
2472799,mais d'un côté j'en ai rien à foutre de ce que les autres pensent mdrr je vie pour moi pas pour les autres et seul moi sait qui je suis vrm,NEUTRAL,FEMALE,[['seul']]
80366,"""bonnasse"" / ""connasse"" une seule lettre change. coïncidence ? je ne pense pas.",NEUTRAL,UNKNOWN,[['seul']]
942503,euh.. mood perso je peux vraiment pas rassurez-moi je suis pas la seule?:-/ #thevoice,NEUTRAL,UNKNOWN,[['seul']]
1987826,notre cause pour un seul et unique congo dans son intégrité territoriale n'est pas négociable! #beni,NEUTRAL,UNKNOWN,[['seul']]
1890193,"@hyperbrotherkgo @punky_psb sonic, c'est comme le minitel: on en parle, mais seuls les plus vieux savent de quoi il en retourne.",NEUTRAL,UNKNOWN,[['seul']]
3176383,après avoir du prendre 1 mois d'essai pour @netflixfr je constate que seules 36.524% de mes séries y sont présentes. déception,NEUTRAL,UNKNOWN,[['seul']]
559657,le courage n'est pas l'absence de peur mais la capacité de la vaincre #citationstpf,NEUTRAL,UNKNOWN,[['peur']]
2648094,@cesarfernand258 seulement quand jlencule,NEUTRAL,UNKNOWN,[['seul']]
1505653,@romymofficial j'ai toujours grave peur que tu passes quand je suis en cours du coup je regarde mon tel toute les 5 minutes en classe,NEUTRAL,UNKNOWN,[['peur']]
980044,"j'aime pas demander aux gens de dormir chez eux, mais la c'est le seul moyen pour que je les voient et que je voie bastien",NEUTRAL,FEMALE,[['seul']]
2933827,"le premier épisode de la troisième saison de #blackmirror est tellement bien, limite c'est le seul qui a une fin ""heureuse""",NEUTRAL,FEMALE,[['seul']]
1931955,vous êtes chellous. vous voulez que les stars racontent leur vie et leurs problèmes mais une seule parle de ses dettes et vous vous moquer,NEUTRAL,UNKNOWN,[['seul']]
533509,j'ai encore une de perm la mdr j'suis toute seule en plus zuper,NEUTRAL,UNKNOWN,[['seul']]
2490243,@piotdamien @lindt tu te les lechera tout seul,NEUTRAL,UNKNOWN,[['seul']]
1308887,"sur ce qu'il montre cette saison, mandanda permettrait à la france d'aller loin à l'euro à lui tout seul.",NEUTRAL,MALE,[['seul']]
2770371,@sampanon51 j'ai regardé oui ! dsl je reçois pas les notifications de twitter qd on m'écrit dc je vois qd je vais sur twitter seulement,NEUTRAL,UNKNOWN,[['seul']]
329365,"les gens qui stress à cause du sommeil , frere tant que tu tombe pas nique sa mere , tu dormira assez quand ton heure sera venus",NEUTRAL,UNKNOWN,[['stress']]
3539269,c'est triste d'avoir des amis et ce sentir seule ..,NEUTRAL,FEMALE,[['seul']]
3570971,trop de questions pas assez de réponses enfin pas assez de courage pour poser les questions ou peut-être trop peur de connaître les réponses,NEUTRAL,FEMALE,[['peur']]
2912216,#tpms donnez moi un seul entraîneur français qui a le même palmarès qui emery,NEUTRAL,MALE,[['seul']]
712976,"je l'entend qui marche genre deux mètres derrière moi, je me dis que je suis parano que c'est un hasard.",NEUTRAL,UNKNOWN,[['parano']]
2634181,"jpense jvais chercher qn pour m'accompagner, pcq wlh flm d'aller seul tt ac ma niece..",NEUTRAL,UNKNOWN,[['seul']]
3303617,"la naturalisation facilitée oui, mais avant 25 ans - seuls les plus jeunes étrangers de la 3e génération devrai...",NEUTRAL,UNKNOWN,[['seul']]
1889259,#orages 2eme coupure d'électricité à 12:30... heureusement seulement pendant 20 minutes (pharmacie fermée ouf),NEUTRAL,MALE,[['seul']]
3526935,@obrostyles @onlylvke tu crois que j ai peur de toi,NEUTRAL,UNKNOWN,[['peur']]
317216,j'ai dû me repercer l'oreille toute seule ca démonte,NEUTRAL,FEMALE,[['seul']]
485746,"@itsjustc_ c'est inutile de stresser, ça va trpp te bloquer !! si t'as taffer tu peux que reussir !!",NEUTRAL,MALE,[['stress']]
3848415,j'ai pas envie d'être demain parce que après se sera le week-end et après j'ai mon stage et j'ai peur. oui je vais loin dans ma vie xd,NEUTRAL,UNKNOWN,[['peur']]
3760354,"@loriskumo le seul truc auquel je dois m'habituer c'est le mode srgb qui est un peu plus jaune que sur mon nexus, mais les tests montrent",NEUTRAL,MALE,[['seul']]
1270239,@kreyf_ @deleted_by_god j'ai peur des orages de perdre les gens que j'aime,NEUTRAL,UNKNOWN,[['peur']]
2951506,@tof_beaugrand un seul gay ou un seul qui s'assume dans la presse?,NEUTRAL,MALE,[['seul']]
1409653,"faut pas se voiler la face, la seule raison que j'ai encore pour me mettre en couple c'est ne pas regarder l'eurovision tout seul",NEUTRAL,UNKNOWN,[['seul']]
2744493,"@johannaillustre @rolyrik77 l'écoute pas, t'es la seul femme de ma vie si on exclue @freezerdx @mew72000 @westixysuisse et @wowcyril93",NEUTRAL,UNKNOWN,[['seul']]
982291,@comeon014 @patrickbrueloff ah oui ça serait cool déjà que je l'écoute 24h sur 24 et que le seul moyen pour m'endormir est de l'écouter !,NEUTRAL,FEMALE,[['seul']]
24126,@ocxanec grave besoin de peri seulement,NEUTRAL,UNKNOWN,[['seul']]
106308,"« les enfants ne sont pas seulement le futur, mais aussi le présent du pays » -",NEUTRAL,UNKNOWN,[['seul']]
1531868,"@miaumix nuit tu me fais peur, nuit tu n'en finis pas...",NEUTRAL,UNKNOWN,[['peur']]
1014203,d'habitude la gare est remplie et la jss toute seule,NEUTRAL,FEMALE,[['seul']]
3358741,@izitani t le seul gars ds ce monde qui vient à fribourg pr se changer les idées,NEUTRAL,UNKNOWN,[['seul']]
3346718,@kellyvrogne hier soir je suis allé seulement jusqu'à l'épaule...,NEUTRAL,UNKNOWN,[['seul']]
1578058,@catraiomiguel la seule chose qu'il fait de bien ce chien lol,NEUTRAL,UNKNOWN,[['seul']]
171934,@xyboudz @queenschristine et bien dis-moi joli coup de crayon tu as peur de qques gouttes d'eau tst tst,NEUTRAL,FEMALE,[['peur']]
3218688,seul jour sans cour et j'ai rdv chez le médecin a 8:30,NEUTRAL,UNKNOWN,[['seul']]
3365287,je suis seule comme une courge dans une forêt 27) vous êtes en couple ou pas?? les couples niais hors de ma vue.,NEUTRAL,UNKNOWN,[['seul']]
3377127,il s'fout d'ma gueule pcq j'vais rester solo ce soir ptdrrrr il m'dit c'est mignon t'as peur d'ou c'est mignon wsh mdrr,NEUTRAL,UNKNOWN,[['peur']]
3090023,trafic rider j'suis accro,NEUTRAL,UNKNOWN,[['accro']]
1024945,j'aime une vidéo @youtube de @gamemixtreize - ne reste pas tout seul - viens me rejoindre,NEUTRAL,UNKNOWN,[['seul']]
311036,"#s3odeon trépied de la médecine intégrative : réduction du stress, alimentation, activité physique. un 1er centre bientôt à paris.",NEUTRAL,MALE,[['stress']]
2542627,"@cutedeltou @do_you_knoz c'est parce que nous sommes une seule et même entité, tel reshiram et zekrom",NEUTRAL,UNKNOWN,[['seul']]
557454,"@miaumix en même temps, manger une fondue seul/e, c'est incroyablement triste.",NEUTRAL,UNKNOWN,[['seul']]
890785,je serai plus intéressé à acquérir l'apple watch 2 la seule raison il résiste à l'eau.,NEUTRAL,UNKNOWN,[['seul']]
1424592,je suis le seul à ne pas être emballé par creed ?,NEUTRAL,UNKNOWN,[['seul']]
3171448,"@bfmtv @mlp_officiel ben non, la démocratie vous fait peur, vous préfèrez l oligarchie, comme cela fonctionne depuis tjs au fn...",NEUTRAL,MALE,[['peur']]
1310367,deja je flippe mais en plus je si je dois aller toute seule,NEUTRAL,UNKNOWN,[['seul']]
3555973,"initiative refusée, comme quoi jouer sur la peur ne fonctionne pas toujours mr. @oskarfreisinger",NEUTRAL,UNKNOWN,[['peur']]
